7.991315,59.76,-30.78,-52.02,-144.36
8.001558,58.32,-30.78,-51.3,-144.54
8.006915,56.88,-30.78,-50.94,-144.9
8.016631,55.08,-30.78,-50.04,-145.44
8.024324,53.1,-30.78,-49.32,-145.8
8.031528,51.84,-30.78,-48.24,-146.34
8.047786,49.14,-30.78,-47.16,-147.06
8.060693,46.8,-30.78,-46.26,-147.6
8.076833,44.1,-30.78,-45.18,-148.14
8.090724,42.3,-30.78,-44.46,-148.5
8.106559,39.42,-30.78,-43.56,-148.86
8.115349,38.16,-30.78,-43.02,-149.04
8.123542,35.82,-30.78,-42.3,-149.4
8.135845,33.66,-30.78,-41.4,-149.94
8.144142,31.5,-30.6,-40.32,-150.12
8.1592,29.52,-30.6,-39.06,-150.66
8.170286,27.54,-30.6,-37.98,-150.84
8.177594,25.92,-30.6,-37.44,-151.2
8.190722,23.94,-30.6,-36.54,-151.56
8.206114,21.6,-30.06,-35.1,-151.92
8.222091,19.44,-29.52,-34.02,-152.28
8.229919,18.54,-29.34,-33.48,-152.46
8.242734,16.2,-28.98,-32.22,-152.82
8.258618,14.04,-28.8,-30.96,-153.36
8.275065,11.88,-28.44,-29.52,-153.54
8.292484,10.08,-28.08,-28.44,-153.72
8.306889,8.64,-28.08,-27.54,-153.72
8.317126,7.56,-27.72,-27.0,-153.9
8.329049,5.94,-27.18,-26.1,-153.9
8.344397,3.78,-26.82,-24.66,-154.44
8.360071,1.44,-26.28,-23.22,-154.8
8.373575,0.0,-26.1,-22.5,-154.8
8.3856,-1.44,-25.74,-21.42,-154.8
8.401767,-3.6,-25.38,-20.16,-154.98
8.41435,-5.4,-24.84,-18.9,-155.34
8.430613,-7.2,-24.3,-17.64,-155.52
8.445206,-9.36,-23.94,-16.38,-155.88
8.461087,-10.8,-23.94,-15.48,-155.88
8.475393,-12.24,-23.76,-14.58,-155.88
8.491232,-14.22,-23.04,-13.14,-155.88
8.506601,-15.66,-22.5,-12.24,-155.88
8.519664,-17.28,-21.96,-11.16,-155.88
8.535313,-19.08,-21.6,-9.9,-155.88
8.550521,-20.88,-21.24,-8.82,-155.88
8.559297,-21.96,-20.88,-7.92,-156.24
8.574573,-23.94,-20.34,-6.3,-156.42
8.585401,-25.2,-19.98,-5.58,-156.42
8.594612,-26.46,-19.8,-4.86,-156.42
8.601752,-27.72,-19.44,-4.14,-156.42
8.608712,-28.8,-18.9,-3.24,-156.42
8.619014,-31.5,-18.36,-1.8,-156.42
8.635744,-33.84,-17.82,-0.18,-156.42
8.644898,-35.1,-17.46,1.08,-156.42
8.663002,-37.08,-16.74,2.7,-156.42
8.667205,-37.62,-16.74,3.24,-156.42
8.673762,-38.7,-16.38,3.96,-156.42
8.687268,-40.32,-15.84,5.4,-156.42
8.69578,-41.76,-15.3,6.12,-156.42
8.708485,-43.56,-14.76,7.2,-156.42
8.722367,-45.18,-14.4,8.46,-156.42
8.728091,-46.08,-14.04,9.18,-156.42
8.733764,-47.16,-13.86,9.9,-156.42
8.738027,-48.24,-13.5,10.98,-156.42
8.757503,-50.94,-12.6,12.78,-156.42
8.774174,-52.56,-12.06,14.22,-156.42
8.786943,-53.82,-11.7,15.48,-156.42
8.797589,-55.08,-11.34,16.56,-156.42
8.808351,-55.98,-11.16,17.64,-156.42
8.81806,-57.24,-10.62,18.9,-156.24
8.831814,-58.68,-10.08,19.98,-156.24
8.848162,-60.3,-9.54,21.6,-156.24
8.862415,-61.56,-9.18,23.22,-156.24
8.873055,-62.28,-8.82,23.94,-156.24
8.887742,-63.72,-8.64,25.02,-156.24
8.901298,-64.8,-8.28,26.64,-156.24
8.914486,-66.06,-7.74,27.9,-156.24
8.927188,-67.14,-7.2,29.16,-156.06
8.937379,-68.04,-6.84,30.24,-155.7
8.946502,-68.94,-6.66,31.14,-155.52
8.952939,-69.66,-6.3,32.04,-155.34
8.963598,-70.92,-6.12,33.12,-155.16
8.980127,-72.36,-5.76,34.74,-155.16
8.990062,-73.08,-5.4,35.64,-154.98
9.002407,-74.16,-5.04,36.9,-154.62
9.020368,-82.08,-4.32,40.86,-153.72
9.03449,-82.08,-4.32,40.86,-153.72
9.048176,-82.44,-4.32,40.86,-153.72
9.061589,-83.34,-3.78,41.04,-153.36
9.07884,-84.24,-3.78,42.48,-153.0
9.08608,-84.78,-3.6,43.02,-153.0
9.092302,-85.32,-3.24,43.74,-152.82
9.108096,-85.68,-2.7,45.36,-152.1
9.124539,-86.4,-2.52,46.44,-151.92
9.139011,-87.66,-2.34,47.7,-151.56
9.154093,-88.56,-2.34,48.6,-151.2
9.168764,-89.28,-1.8,49.68,-150.66
9.178497,-89.82,-1.8,50.58,-150.48
9.18472,-90.18,-1.8,51.12,-150.3
9.192058,-90.54,-1.8,51.84,-150.12
9.198685,-91.08,-1.62,52.56,-149.94
9.206153,-91.8,-1.26,53.64,-149.4
9.219437,-92.34,-1.26,54.72,-149.04
9.231794,-92.7,-1.08,55.8,-148.5
9.245538,-93.24,-0.9,56.88,-148.14
9.262725,-93.6,-0.9,57.78,-147.96
9.276861,-93.96,-0.9,58.68,-147.42
9.281142,-94.14,-0.9,58.86,-147.24
9.292657,-94.32,-0.9,59.58,-146.7
9.305547,-94.68,-0.9,60.3,-146.16
9.322391,-95.22,-0.9,62.1,-145.08
9.334719,-95.22,-0.9,62.1,-145.08
9.345948,-95.22,-0.9,62.46,-144.9
9.362177,-95.22,-0.9,63.0,-144.18
9.375719,-95.22,-0.72,63.54,-143.28
9.389688,-95.22,-0.36,63.9,-142.74
9.401686,-95.22,-0.18,64.26,-142.2
9.412121,-95.22,0.18,64.62,-141.66
9.424008,-95.22,0.18,65.16,-140.94
9.436645,-95.22,0.18,65.7,-140.04
9.448909,-95.22,0.18,66.06,-139.32
9.455541,-95.22,0.18,66.06,-138.78
9.45998,-95.22,0.18,66.24,-138.24
9.467522,-95.22,0.18,66.42,-137.52
9.479085,-95.22,0.18,66.6,-136.44
9.486216,-95.22,0.18,66.78,-135.72
9.497922,-95.22,0.18,66.96,-134.46
9.512991,-95.22,0.54,66.96,-133.38
9.519573,-95.22,0.72,66.96,-132.84
9.52684,-95.22,0.72,66.96,-131.94
9.533397,-95.22,0.72,66.96,-131.22
9.549067,-95.04,0.9,66.96,-129.6
9.567515,-95.04,1.08,66.96,-127.98
9.579387,-94.68,1.08,66.96,-127.26
9.585418,-94.32,1.08,66.96,-126.54
9.594728,-93.96,1.08,66.96,-125.46
9.608851,-93.06,1.08,66.96,-124.02
9.624069,-92.34,1.08,66.96,-122.4
9.637198,-91.8,1.08,66.96,-121.32
9.644998,-91.44,1.08,66.96,-120.42
9.651513,-91.08,1.08,66.96,-119.7
9.658965,-90.54,1.08,66.96,-118.62
9.664987,-90.0,1.08,66.78,-118.08
9.680787,-89.1,1.08,66.78,-116.64
9.695209,-88.02,1.08,66.42,-114.84
9.712218,-86.94,1.26,65.16,-112.86
9.724883,-86.4,1.26,64.62,-111.6
9.740663,-85.68,1.62,63.9,-109.98
9.755614,-84.96,1.62,63.54,-108.54
9.771443,-83.88,1.62,63.0,-106.92
9.781667,-83.34,1.62,62.64,-105.84
9.789202,-82.44,1.62,62.1,-104.58
9.796953,-81.72,1.62,61.38,-103.68
9.805218,-80.46,1.62,60.3,-102.24
9.821647,-79.2,1.62,59.22,-100.08
9.835254,-78.3,1.62,58.5,-98.64
9.846133,-77.4,1.62,58.14,-97.2
9.861337,-76.14,1.62,57.42,-95.4
9.872145,-75.42,1.62,56.7,-94.14
9.884783,-74.16,1.62,55.62,-92.52
9.892994,-73.26,1.62,54.9,-91.44
9.903392,-72.0,1.62,53.82,-90.36
9.918548,-70.74,1.62,52.92,-89.64
9.92766,-69.66,1.62,52.38,-89.1
9.941966,-68.76,1.62,51.66,-87.84
9.957126,-67.32,1.62,50.58,-86.4
9.973682,-65.88,1.62,49.86,-84.42
9.990549,-64.62,1.62,48.42,-82.44
10.005414,-63.54,1.62,47.52,-81.0
10.017182,-62.64,1.62,46.8,-79.74
10.028556,-61.56,1.62,46.26,-78.12
10.044505,-60.12,1.62,45.18,-75.96
10.059511,-58.68,1.62,43.92,-73.98
10.076487,-57.06,1.62,42.3,-71.64
10.092175,-55.44,1.62,41.22,-69.84
10.103636,-54.36,1.62,40.14,-68.22
10.116581,-53.28,1.62,39.06,-66.42
10.13192,-51.66,1.62,37.98,-64.44
10.139089,-50.94,1.62,37.26,-63.36
10.148491,-49.86,1.62,36.36,-61.56
10.156529,-48.78,1.62,35.1,-59.76
10.17095,-42.12,1.62,32.04,-48.96
10.181548,-42.12,1.62,32.04,-48.78
10.19039,-41.4,1.62,31.5,-47.7
10.202593,-38.88,1.62,29.34,-45.36
10.216904,-37.44,1.62,28.44,-43.56
10.237081,-34.92,1.62,26.1,-41.22
10.253404,-33.3,1.62,24.48,-38.7
10.271522,-31.68,1.62,23.4,-37.08
10.285595,-30.6,1.62,22.5,-35.28
10.305063,-28.8,1.62,21.78,-33.48
10.32082,-26.28,1.62,19.62,-31.32
10.336819,-24.66,1.62,18.18,-29.16
10.35562,-22.86,1.62,17.46,-27.0
10.373886,-20.7,1.62,15.48,-24.84
10.393123,-18.72,1.62,13.86,-22.32
10.410018,-17.28,1.62,12.78,-20.34
10.428107,-15.3,1.62,12.24,-18.54
10.44541,-12.6,1.62,9.9,-15.84
10.460618,-11.34,1.62,8.64,-13.86
10.476193,-9.36,1.44,7.38,-11.88
10.494908,-7.2,1.44,6.66,-9.72
10.50581,-5.76,1.44,5.58,-8.28
10.509866,-3.96,1.08,4.86,-6.84
